App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Guia Bike DF,SPORTS,4.17505184823716,29,14.0,100.0,Free,0.0,Everyone,Sports,2018-02-18,22.0,5.0
Rádio DF FM,FAMILY,4.17505184823716,24,1.5,1000.0,Free,0.0,Everyone,Entertainment,2017-08-03,3.0,2.3
Noticias DF,SOCIAL,4.17505184823716,2,2.3,1000.0,Free,0.0,Everyone,Social,2015-05-25,1.0,2.3
DF Glue Board,PARENTING,5.0,1,27.0,10.0,Free,0.0,Everyone,Parenting,2018-01-19,.6,4.2
DF-Server Mobile,PRODUCTIVITY,4.9,17,76.0,100.0,Free,0.0,Everyone,Productivity,2016-06-07,1.0.0,4.4
DF-View,BUSINESS,4.17505184823716,0,15.0,100.0,Free,0.0,Everyone,Business,2016-01-04,1.0.9,4.0
"MexiRoomies - roomies, mexico, df, apt, house room",LIFESTYLE,4.17505184823716,2,32.0,500.0,Free,0.0,Everyone,Lifestyle,2018-07-04,1.9,4.0.3
DF Wall Plus – Droid Firewall,TOOLS,4.17505184823716,9,6.3,500.0,Free,0.0,Everyone,Tools,2017-08-20,1.0,4.0.3
Diario Financiero,FINANCE,4.17505184823716,30,24.0,10000.0,Free,0.0,Everyone,Finance,2018-06-18,1.1.6,4.1
Digital FM Brasília DF,FAMILY,4.17505184823716,5,1.4,100.0,Free,0.0,Everyone,Entertainment,2017-09-22,1.0,2.3
DF SmartPlus,TOOLS,4.17505184823716,0,36.0,10.0,Free,0.0,Everyone,Tools,2018-02-23,1.0.1,4.1
Red Transporte DF,MAPS_AND_NAVIGATION,4.3,11100,15.0,500000.0,Free,0.0,Everyone,Maps & Navigation,2018-04-28,2.10.0,4.0.3
ElejaOnline DF,BUSINESS,4.17505184823716,0,3.0,50.0,Free,0.0,Everyone,Business,2018-06-18,1.0.0,4.1
ProconLegis-DF,TOOLS,4.17505184823716,2,14.0,5.0,Free,0.0,Everyone,Tools,2018-07-31,1.0,4.4
Técnico Legislativo Câmara Legislativa DF,PRODUCTIVITY,4.17505184823716,1,10.0,10.0,Paid,2.99,Everyone,Productivity,2018-06-29,6.0,4.0.3
Cargo de Praça PM DF,PRODUCTIVITY,4.17505184823716,0,5.2,10.0,Paid,2.99,Everyone,Productivity,2018-05-07,3.0,4.0
Consultar Infracciones de Transito DF y Mexico,TOOLS,4.17505184823716,0,2.9,10.0,Free,0.0,Everyone,Tools,2018-07-23,2.5,4.0
Droidbug BusyBox Advance PRO,TOOLS,4.5,2,3.3,100.0,Paid,3.99,Everyone,Tools,2018-07-19,1.4,4.0.3
México City D.F News,NEWS_AND_MAGAZINES,4.17505184823716,2,5.7,100.0,Free,0.0,Everyone,News & Magazines,2016-05-09,1.1,4.0.3
PDF Reader – PDF Editor 2018,TOOLS,4.1,1648,36.0,500000.0,Free,0.0,Everyone,Tools,2018-07-31,9.5.8,4.1
Fix Error Google Playstore,BOOKS_AND_REFERENCE,4.3,18,5.7,1000.0,Free,0.0,Everyone,Books & Reference,2017-07-22,1.0,4.0
df-Vegetable,BUSINESS,4.17505184823716,0,2.9,5.0,Free,0.0,Everyone,Business,2018-06-11,1.1,4.0.3
Aproveita DF,LIFESTYLE,4.17505184823716,0,3.3,1.0,Free,0.0,Everyone,Lifestyle,2018-08-02,1.0,4.0
EVENTOS DF,EVENTS,4.17505184823716,0,4.5,10.0,Free,0.0,Everyone,Events,2017-12-01,1.0.1,4.1
Rádio Sol Nascente DF,COMMUNICATION,4.17505184823716,12,1.6,500.0,Free,0.0,Everyone,Communication,2016-07-28,3.1,2.3
Diseño de columnas NTC - RSEE 2017,PRODUCTIVITY,4.17505184823716,6,2.8,100.0,Paid,0.99,Everyone,Productivity,2018-03-26,2.0,4.1
DG Coupon,SHOPPING,3.7,668,1.1,100000.0,Free,0.0,Everyone,Shopping,2018-07-16,20.0,4.0
Penny Finder,SHOPPING,4.2,470,4.1,10000.0,Paid,2.99,Everyone,Shopping,2018-07-17,1.3.7,4.1
DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3.6,38,1.1,10000.0,Free,0.0,Everyone,Shopping,2018-07-01,20.0,4.0
DG Surveyor,BUSINESS,3.6,5,6.8,50.0,Paid,8.99,Everyone,Business,2018-04-30,6.00,4.0.3
DG Smart life,TOOLS,2.1,14,28.0,1000.0,Free,0.0,Everyone,Tools,2017-09-07,1.0.5,4.1
Krazy Coupon Lady,SHOPPING,4.7,10318,32.0,1000000.0,Free,0.0,Everyone,Shopping,2018-06-19,2.1.8,4.4
DG UPnP Player Free,VIDEO_PLAYERS,3.2,39,12.0,10000.0,Free,0.0,Everyone,Video Players & Editors,2016-03-18,2.0,4.0.3
Penny Puss,TOOLS,3.0,19,22.0,1000.0,Paid,4.99,Everyone,Tools,2016-07-09,1.911.1944.4606,4.0
DG Mobile,GAME,4.3,59,1.4,1000.0,Free,0.0,Everyone,Board,2017-04-08,0.1.10.0,2.3
Go Go Coupons - Free Coupon and Discount,SHOPPING,3.0,4,1.2,1000.0,Free,0.0,Everyone,Shopping,2018-07-01,10.0,4.0
DJ Electro Mix Pad,FAMILY,3.9,53301,7.6,10000000.0,Free,0.0,Everyone,Entertainment,2017-06-16,1.6.0,4.0.3
DG Screen Recorder,VIDEO_PLAYERS,3.3,12,2.9,500.0,Free,0.0,Everyone,Video Players & Editors,2015-10-20,1.7,5.0
DG Video Editor,VIDEO_PLAYERS,4.0,486,2.5,10000.0,Free,0.0,Everyone,Video Players & Editors,2016-09-06,1.0.3,4.4
The DG Buddy,BUSINESS,3.7,3,11.0,10.0,Paid,2.49,Everyone,Business,2014-06-30,3,2.2
Roland DG Mobile Panel,TOOLS,2.8,27,34.0,1000.0,Free,0.0,Everyone,Tools,2018-02-20,1.42,4.4
Destroy Gunners Σ,GAME,4.4,10786,21.0,1000000.0,Free,0.0,Everyone,Arcade,2017-01-14,1.02,4.0.3
DG-App,TOOLS,5.0,1,4.5,500.0,Free,0.0,Everyone,Tools,2017-11-29,1.0.16,4.1
Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,58,22.0,10000.0,Free,0.0,Everyone,Travel & Local,2016-10-28,2.0.1,4.0.3
DG Phone Call Task Switcher,PRODUCTIVITY,4.2,43,0.033203125,1000.0,Free,0.0,Everyone,Productivity,2015-06-09,2.04,4.0
DG Fitness,HEALTH_AND_FITNESS,4.8,6,14.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-03-23,7.7.3,4.1
Sharaf DG,SHOPPING,4.0,7006,12.0,500000.0,Free,0.0,Everyone,Shopping,2018-05-12,3.10,4.4
Coupon Mob - Discount Coupons,SHOPPING,3.0,2,1.3,100.0,Free,0.0,Everyone,Shopping,2018-05-30,6.0,3.0
DG Users,PRODUCTIVITY,4.5,8,3.1,100.0,Free,0.0,Everyone,Productivity,2018-06-07,1.2,4.0.3
DG Cars,TRAVEL_AND_LOCAL,2.6,122,11.0,10000.0,Free,0.0,Everyone,Travel & Local,2018-06-08,31.11.9.156,4.1
Free coupons and vouchers,FINANCE,5.0,4,5.9,100.0,Free,0.0,Everyone,Finance,2018-07-28,1.5,4.4
DG Hair,LIFESTYLE,4.17505184823716,0,3.0,10.0,Free,0.0,Everyone,Lifestyle,2017-08-30,1.0.0,4.0
DG Xplained,HEALTH_AND_FITNESS,4.17505184823716,1,12.0,100.0,Free,0.0,Everyone,Health & Fitness,2018-05-02,1.0.3,4.1
DG OFF - 100% Free Coupons & Deals,SHOPPING,5.0,1,1.1,10.0,Free,0.0,Everyone,Shopping,2018-07-11,1.0,4.0
Digoo·Cloud,TOOLS,4.1,543,26.0,10000.0,Free,0.0,Everyone,Tools,2018-06-05,1.2.1009.695,4.0.3
DG Monitor,BUSINESS,4.17505184823716,1,4.5,100.0,Free,0.0,Everyone,Business,2017-10-12,1.0.0.17,4.0
DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,53,5.9,10000.0,Free,0.0,Teen,News & Magazines,2018-06-19,1.7,4.0
DG TV,NEWS_AND_MAGAZINES,5.0,3,5.7,100.0,Free,0.0,Everyone,News & Magazines,2018-05-26,1.2,4.1
DHgate-Shop Wholesale Prices,SHOPPING,4.5,104068,37.0,5000000.0,Free,0.0,Teen,Shopping,2018-08-01,4.5.1,4.1
DEER HUNTER CLASSIC,GAME,4.4,3941129,77.0,50000000.0,Free,0.0,Teen,Action,2018-07-16,3.12.0,3.0
DEER HUNTER RELOADED,GAME,4.3,314774,43.0,5000000.0,Free,0.0,Teen,Action,2013-09-16,3.8.2,2.1
DH Pineapple Poker OFC,GAME,4.2,1878,20.0,100000.0,Free,0.0,Teen,Casino,2017-11-09,1.0.13,3.0
DH UFO,FAMILY,3.0,4,8.0,1000.0,Free,0.0,Everyone,Entertainment,2017-06-08,1,4.1
Galaxy Defense,FAMILY,4.1,78142,17.0,5000000.0,Free,0.0,Everyone,Strategy,2015-08-22,1.2.3,3.0
Call of Mini™ Dino Hunter,GAME,4.2,326042,10.0,10000000.0,Free,0.0,Teen,Action,2014-06-06,3.1.7,3.0
Castle Defense 2,FAMILY,4.2,35172,34.0,1000000.0,Free,0.0,Teen,Strategy,2017-01-20,3.2.2,2.3.3
Dungeon Rush,FAMILY,4.0,28633,81.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,2016-12-23,1.14.0,2.3
Treasure Defense,FAMILY,4.1,3527,35.0,100000.0,Free,0.0,Teen,Strategy,2015-09-08,2.2.0.23,3.0
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,151,100.0,10000.0,Free,0.0,Everyone,Racing,2018-05-20,1.03,4.1
The Lost Lands:DH Lite,FAMILY,4.3,1130,48.0,50000.0,Free,0.0,Teen,Simulation,2015-04-03,1.01,4.2
DH-UFO,FAMILY,5.0,1,59.0,100.0,Free,0.0,Everyone,Entertainment,2018-05-24,1.0.9,4.4
Daddyhunt: Gay Dating,SOCIAL,3.9,6450,14.0,500000.0,Free,0.0,Mature 17+,Social,2018-01-22,1.3.5,4.0
DH Karaoke,FAMILY,4.17505184823716,8,10.0,1000.0,Free,0.0,Everyone,Entertainment,2017-10-23,3.3.6,4.1
Tiny Defense,FAMILY,4.1,29387,16.0,1000000.0,Free,0.0,Everyone,Strategy,2015-08-22,1.0.6,3.0
Toys Defense: Horror Land,FAMILY,3.8,168,24.0,10000.0,Free,0.0,Everyone,Strategy,2017-03-01,1.2.2,4.0.3
D-H Pharmacy,LIFESTYLE,5.0,6,2.3,1000.0,Free,0.0,Everyone,Lifestyle,2016-05-04,6.1,2.2
DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1,5000000.0,Free,0.0,Everyone 10+,Action,2011-04-11,1.4.3,2.0
Kingdom in Chaos,FAMILY,4.3,5623,28.0,100000.0,Free,0.0,Everyone 10+,Role Playing,2015-12-21,1.0.5,2.3
Desperate Housewives: The Game,FAMILY,4.2,10440,27.0,500000.0,Free,0.0,Teen,Role Playing,2018-08-06,18.30.22,4.4
Dinosaur War,FAMILY,4.3,157997,27.0,10000000.0,Free,0.0,Everyone,Simulation,2016-08-04,1.4.4,2.3.3
DH News,NEWS_AND_MAGAZINES,2.5,81,6.7,10000.0,Free,0.0,Mature 17+,News & Magazines,2017-11-27,3.4.5,4.0.3
Bike Unchained,SPORTS,4.3,83545,23.0,5000000.0,Free,0.0,Everyone,Sports,2018-07-31,1.193,4.0
DH Mariage,LIFESTYLE,4.17505184823716,0,4.9,50.0,Free,0.0,Everyone,Lifestyle,2017-09-12,1.0,4.3
Bike 3D Configurator,SPORTS,4.3,34062,85.0,1000000.0,Free,0.0,Everyone,Sports,2018-04-03,1.6.7,4.4
Castle Defense : Invasion,FAMILY,4.2,1484,41.0,100000.0,Free,0.0,Everyone,Strategy,2018-07-15,1.2.1,4.0.3
Defender,GAME,4.6,152395,14.0,10000000.0,Free,0.0,Everyone 10+,Action,2016-07-22,1.1.9,2.3
Avenger Legends,FAMILY,4.0,3715,94.0,100000.0,Free,0.0,Everyone,Role Playing,2017-07-13,1.13.299,4.0.3
DrivingTest,FAMILY,2.9,975,45.0,100000.0,Free,0.0,Everyone,Simulation,2017-02-27,5,4.1
D. H. Lawrence Poems FREE,BOOKS_AND_REFERENCE,4.17505184823716,13,0.919921875,1000.0,Free,0.0,Everyone,Books & Reference,2013-11-22,1.11,2.3.3
Texas HoldEm Poker Deluxe,GAME,4.5,396090,26.0,10000000.0,Free,0.0,Teen,Casino,2018-05-30,1.7.0,4.0.3
Wallpapers DH 4K,PERSONALIZATION,3.8,23,5.9,1000.0,Free,0.0,Everyone,Personalization,2018-07-16,2.0,4.0.3
Deck Heroes: Legacy,GAME,4.7,466495,52.0,10000000.0,Free,0.0,Teen,Card,2018-07-16,11.7.5,2.3.3
Shred! Downhill Mountainbiking,GAME,3.9,41683,63.0,1000000.0,Free,0.0,Everyone,Arcade,2017-02-02,1.67,2.3
Pocket Heroes,FAMILY,4.5,96658,26.0,1000000.0,Free,0.0,Everyone 10+,Role Playing,2015-09-05,2.0.5,3.0
Meme Generator Free,FAMILY,4.4,303394,53.0,10000000.0,Free,0.0,Mature 17+,Entertainment,2018-08-03,4.426,4.1
Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,39068,4.0,500000.0,Free,0.0,Everyone,Health & Fitness,2018-07-07,1.2.2,4.1
FIFA Soccer,SPORTS,4.2,3909032,51.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,10.5.00,4.1
Archery Physics Objects Destruction Apple shooter,GAME,4.5,6026,39.0,100000.0,Free,0.0,Teen,Action,2018-07-07,1.04,4.1
Story Saver for Instagram,PHOTOGRAPHY,4.5,41331,5.0,5000000.0,Free,0.0,Everyone,Photography,2018-07-31,1.4.4,4.0.3
Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,5.7,500000.0,Paid,2.99,Everyone,Photography,2018-06-11,2.8.26,4.0
Cooking in the Kitchen,FAMILY,4.1,217736,87.0,10000000.0,Free,0.0,Everyone,Casual;Pretend Play,2018-08-02,1.1.64,4.1
Automatic Call Recorder,TOOLS,4.3,1648515,7.1,100000000.0,Free,0.0,Everyone,Tools,2018-08-02,5.42.1,2.3
Fancy Pants Adventures,GAME,4.7,55952,61.0,1000000.0,Free,0.0,Everyone 10+,Arcade,2017-07-13,1.0.10,4.1
Shopee: No.1 Belanja Online,SHOPPING,4.2,609186,30.0,10000000.0,Free,0.0,Everyone,Shopping,2018-07-23,2.25.17,4.1
Lep's World 3 🍀🍀🍀,GAME,4.3,771001,52.0,50000000.0,Free,0.0,Everyone 10+,Action,2018-06-11,2.0.1.3,4.1
Robbery Bob,GAME,4.5,617732,44.0,10000000.0,Free,0.0,Everyone 10+,Action,2018-07-29,1.18.4,4.1
Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,332623,4.6,10000000.0,Free,0.0,Everyone,Video Players & Editors,2018-07-27,1.1.58,4.1
Nyan Cat: Lost In Space,GAME,4.5,371318,90.0,10000000.0,Free,0.0,Everyone 10+,Arcade,2018-06-08,10.1.6,4.1
"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,696665,91.0,10000000.0,Free,0.0,Everyone,Video Players & Editors,2018-07-05,4.7.4.3869,5.0
Euro Truck Driver (Simulator),FAMILY,4.4,860078,30.0,10000000.0,Free,0.0,Everyone,Simulation,2018-02-15,1.6.0,4.1
DJ Mix Effects Simulator,FAMILY,4.1,5997,20.0,1000000.0,Free,0.0,Everyone,Simulation,2018-01-26,1.1,4.1
3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,796,28.0,100000.0,Free,0.0,Everyone,Entertainment,2018-07-03,6.6.8,5.0
Virtual DJ Mixer,TOOLS,4.2,2013,16.0,100000.0,Free,0.0,Everyone,Tools,2017-05-18,1.0,4.1
Mix Virtual DJ 2018,TOOLS,4.2,2925,16.0,100000.0,Free,0.0,Everyone,Tools,2017-11-23,1.0,4.1
Resources For Virtual DJ,FAMILY,3.6,21095,7.9,1000000.0,Free,0.0,Everyone,Entertainment,2016-12-16,4,4.0.3
DK 15 Minute Language Course,FAMILY,2.8,21,57.0,1000.0,Free,0.0,Everyone,Education,2018-04-06,1.0.0.5,4.0.3
DK Readers,FAMILY,3.9,30,16.0,1000.0,Free,0.0,Everyone,Education,2014-07-02,1.1,2.3
Eyewitness Travel Phrase Book,FAMILY,3.8,10,25.0,1000.0,Free,0.0,Everyone,Education,2017-07-28,1.0,4.1
DK Quiz,GAME,4.4,1628,34.0,50000.0,Free,0.0,Everyone,Trivia,2014-04-10,1.3,2.3
DK Virtual Reality,FAMILY,3.7,42,29.0,1000.0,Free,0.0,Everyone,Books & Reference;Education,2018-03-13,1.7.1,5.0
Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,68,87.0,5000.0,Free,0.0,Everyone,Books & Reference,2018-05-02,1.0.0.22,4.1
Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,66,38.0,10000.0,Free,0.0,Everyone,Arcade,2018-07-17,1.2,4.1
English for Everyone,FAMILY,3.2,429,18.0,10000.0,Free,0.0,Everyone,Education,2018-07-06,3.9.1,4.4
DK Live - Sports Play by Play,SPORTS,3.9,255,19.0,100000.0,Free,0.0,Everyone,Sports,2018-05-22,2.1.4,4.4
DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,9,70.0,1000.0,Free,0.0,Everyone,Travel & Local,2018-04-06,1.0.1.8,4.2
DK Pittsburgh Sports,SPORTS,4.1,556,3.3,10000.0,Free,0.0,Everyone,Sports,2018-07-26,3.0.5,4.2
LineStar For DK,SPORTS,4.3,1387,14.0,50000.0,Free,0.0,Everyone,Sports,2018-06-06,3.0.3,4.0.3
Visuelles Wörterbuch Audio-App,FAMILY,3.1,192,66.0,10000.0,Free,0.0,Everyone,Education,2017-07-07,1.1.6,4.1
Fodbold DK Pro,SPORTS,4.6,315,4.3,1000.0,Paid,2.99,Everyone,Sports,2018-06-06,2.106.0,4.0
10 Minutes a Day Times Tables,FAMILY,4.1,681,48.0,100000.0,Free,0.0,Everyone,Education,2014-07-03,1.2,2.2
dk Verk,BUSINESS,4.4,9,31.0,500.0,Free,0.0,Everyone,Business,2018-03-14,2.0.14,4.1
e-Boks.dk,PRODUCTIVITY,3.2,6752,3.3,1000000.0,Free,0.0,Everyone,Productivity,2018-03-21,3.5.2,4.0.3
Account Class-11 Solutions (D K Goel),FAMILY,4.5,663,25.0,50000.0,Free,0.0,Everyone,Education,2018-02-09,3.0.0,3.0
Dating.dk,SOCIAL,3.7,2111,11.0,100000.0,Free,0.0,Mature 17+,Social,2018-08-06,4.1.23,4.4
S-Home DK,LIFESTYLE,4.17505184823716,4,17.0,1000.0,Free,0.0,Everyone,Lifestyle,2017-10-18,1.26,4.0
DK Primrose for KLWP,PERSONALIZATION,4.17505184823716,0,16.0,1.0,Paid,0.99,Everyone,Personalization,2017-12-02,2017.,4.4
DK Online,FAMILY,4.17505184823716,21,3.5,100.0,Free,0.0,Everyone,Entertainment,2018-05-18,8.2,4.0.3
Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,708,33.0,50000.0,Free,0.0,Everyone,Education,2018-02-12,1.0.0,3.0
Salah Widget (DK+Malmo),LIFESTYLE,4.5,532,6.4,10000.0,Free,0.0,Everyone,Lifestyle,2015-06-28,0.9.9.14,2.3
PK and DK Audio App,FAMILY,5.0,2,3.9,100.0,Free,0.0,Everyone,Entertainment,2017-10-25,5.1.4,4.1
dk,FAMILY,4.8,5,1.5,10.0,Free,0.0,Everyone,Education,2017-09-18,1.0,2.3
HDWallpaper DK,PERSONALIZATION,4.17505184823716,0,6.6,10.0,Free,0.0,Teen,Personalization,2017-10-05,1.0,4.0
Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,124,23.0,10000.0,Free,0.0,Everyone,Education,2018-04-17,1.0.0,3.0
DK Browser,COMMUNICATION,4.0,1,2.4,10.0,Free,0.0,Everyone,Communication,2017-04-25,1.0,4.2
Discovery K!ds Play!,FAMILY,4.1,19388,35.0,1000000.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-05-03,2.1.0.2173,4.0.3
cluster.dk,COMMUNICATION,4.17505184823716,49,1.1,1000.0,Free,0.0,Everyone,Communication,2013-06-25,1.0.2,2.3
Transport DK,MAPS_AND_NAVIGATION,4.1,204,11.0,10000.0,Free,0.0,Everyone,Maps & Navigation,2017-05-29,2.28,4.0
DK Childcare Centers,LIFESTYLE,4.17505184823716,0,13.0,500.0,Free,0.0,Everyone,Lifestyle,2018-04-02,1.0.2,4.1
Gokarting.dk,FAMILY,4.17505184823716,13,34.0,1000.0,Free,0.0,Everyone,Entertainment,2018-03-25,5.0.45,4.1
DK Murali,SOCIAL,4.8,65,7.1,500.0,Free,0.0,Teen,Social,2017-02-25,1.1.2,4.1
DK TEL Dialer,COMMUNICATION,4.17505184823716,0,4.2,50.0,Free,0.0,Everyone,Communication,2017-11-26,3.8.8,2.2
DK Studio Barbershop,BEAUTY,4.17505184823716,8,17.0,100.0,Free,0.0,Everyone,Beauty,2018-03-20,1.1,4.1
Dr. D.K. Olukoya Sermons,LIFESTYLE,4.17505184823716,1,3.0,100.0,Free,0.0,Everyone,Lifestyle,2017-09-26,1.0,4.0
GirlTalk.dk,SOCIAL,4.3,3,5.3,100.0,Free,0.0,Teen,Social,2017-09-22,3.1.0,4.1
NY mobilbank DK - Danske Bank,FINANCE,2.8,851,30.0,100000.0,Free,0.0,Everyone,Finance,2018-06-26,0.38.1,4.3
Dr D K Olukoya,LIFESTYLE,4.17505184823716,0,3.3,1.0,Free,0.0,Teen,Lifestyle,2018-07-25,1.0,4.1
DK Hair Design,LIFESTYLE,4.17505184823716,0,2.5,10.0,Free,0.0,Everyone,Lifestyle,2017-05-15,1.0.0,4.0
Advanced Download Manager Pro,TOOLS,4.7,6505,2.0,50000.0,Paid,2.99,Everyone,Tools,2017-11-03,6.4.0,4.0
GetThemAll Any File Downloader,TOOLS,4.2,91186,6.3,5000000.0,Free,0.0,Everyone,Tools,2018-05-22,2.0.9,4.0
Download All Files,TOOLS,3.8,120494,2.3,10000000.0,Free,0.0,Everyone,Tools,2018-06-13,2.0.7,4.1
Download Manager Pro FREE,PRODUCTIVITY,3.8,637,7.2,100000.0,Free,0.0,Everyone,Productivity,2017-10-31,2.5,4.1
Download Manager,TOOLS,3.8,79132,2.2,10000000.0,Free,0.0,Everyone,Tools,2018-01-03,1.1.6,2.3
Download Video Free,FAMILY,4.0,39682,6.2,1000000.0,Free,0.0,Everyone,Entertainment,2018-04-03,3.5.5,4.1
Fast Download Manager,TOOLS,4.0,18478,1.7,1000000.0,Free,0.0,Everyone,Tools,2018-08-04,1.0.5,2.3
DL Hughley,FAMILY,4.6,12,10.0,1000.0,Free,0.0,Mature 17+,Entertainment,2018-03-23,2.0.4,4.1
Turbo Download Manager (and Browser),TOOLS,4.0,32879,3.2,5000000.0,Free,0.0,Everyone,Tools,2018-08-04,5.19,4.0.3
D.L. Evans Bank Mobile Banking,FINANCE,4.3,85,30.0,10000.0,Free,0.0,Everyone,Finance,2018-05-02,18.1.79,5.0
The DL Hughley Show,FAMILY,4.3,23,11.0,5000.0,Free,0.0,Everyone,Entertainment,2018-05-29,3.1.2,5.0
Download Blazer,TOOLS,3.9,34612,2.4,5000000.0,Free,0.0,Everyone,Tools,2018-06-12,2.0.7,4.1
DL Image Manager,PRODUCTIVITY,5.0,2,1.7,10.0,Paid,0.99,Everyone,Productivity,2018-07-29,1.0.5,4.0
Download Manager For Android Free,TOOLS,4.0,593,3.3,100000.0,Free,0.0,Everyone,Tools,2018-04-12,12.04.18,3.0
FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,253207,13.0,10000000.0,Free,0.0,Everyone,Video Players & Editors,2018-08-02,2.0.7,4.4
Turbo Downloader,TOOLS,3.9,23348,3.2,5000000.0,Free,0.0,Everyone,Tools,2018-07-04,3.48,4.0.3
Trimble DL,PRODUCTIVITY,4.2,133,7.9,10000.0,Free,0.0,Everyone,Productivity,2018-01-12,1.0.184,4.2
Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,5.2,1000000.0,Free,0.0,Everyone,Photography,2016-09-20,2.1.3,4.0
+Download 4 Instagram Twitter,SOCIAL,4.5,40467,22.0,1000000.0,Free,0.0,Everyone,Social,2018-08-02,5.03,4.1
Advanced Download Manager Holo,TOOLS,4.4,16192,1.6,1000000.0,Free,0.0,Everyone,Tools,2016-07-13,4.1.9,4.0
G-Download Manager,TOOLS,4.1,802,9.4,50000.0,Free,0.0,Everyone,Tools,2018-05-24,1.0.81,4.1
DL Calculator,SPORTS,4.5,177,1.1,10000.0,Free,0.0,Everyone,Sports,2015-09-17,1.0,2.2
Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,148715,3.3,10000000.0,Free,0.0,Everyone,Video Players & Editors,2017-12-20,2.0,4.0
Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,5.5,1000000.0,Free,0.0,Everyone,Video Players & Editors,2016-03-04,2.1,2.3.3
IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,4.2,100000.0,Free,0.0,Everyone,Productivity,2016-10-25,1.0.4,4.2
TorrDroid - Torrent Downloader,TOOLS,4.7,59632,10.0,1000000.0,Free,0.0,Everyone,Tools,2018-04-03,1.5.2,4.1
Download Manager - File & Video,TOOLS,3.9,8780,5.0,1000000.0,Free,0.0,Everyone,Tools,2018-06-13,2.7.5,4.2
AndStream - Streaming Download,VIDEO_PLAYERS,4.3,38607,2.9,1000000.0,Free,0.0,Everyone,Video Players & Editors,2017-03-19,3.1.8,2.3
DM Me - Chat,SOCIAL,2.9,90,30.0,10000.0,Free,0.0,Mature 17+,Social,2018-07-09,1.0,4.0.3
DM Screen,BOOKS_AND_REFERENCE,4.4,283,5.4,10000.0,Free,0.0,Everyone 10+,Books & Reference,2018-01-12,1.1.10,4.0
DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,55,3.7,5000.0,Free,0.0,Teen,Social,2018-03-03,3.20.3,4.4
DM for WhatsApp,COMMUNICATION,4.4,25,2.9,5000.0,Free,0.0,Everyone,Communication,2018-06-03,0.3.7,4.4
Fifth Edition DM Tools,FAMILY,4.1,942,3.0,100000.0,Free,0.0,Everyone,Role Playing,2017-01-19,1.14,3.0
DM Talk New,COMMUNICATION,4.17505184823716,3,4.2,5000.0,Free,0.0,Everyone,Communication,2018-02-07,3.8.8,2.2
DM airdisk,TOOLS,2.8,11,11.0,1000.0,Free,0.0,Everyone,Tools,2016-08-05,1.7.2,3.0
Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,18,3.0,1000.0,Free,0.0,Everyone,Medical,2018-01-17,1.0,4.3
DM HiDisk,TOOLS,2.8,54,20.0,5000.0,Free,0.0,Everyone,Tools,2018-06-07,1.1.2,4.0.3
DM EVOLUTION,GAME,2.5,450,97.0,10000.0,Free,0.0,Everyone,Card,2018-07-23,2.0.9,4.1
Daily DM,PERSONALIZATION,4.7,51,0.2529296875,1000.0,Free,0.0,Everyone,Personalization,2013-10-04,1.0,2.1
Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,50,4.9,1000.0,Paid,1.99,Everyone,Books & Reference,2017-02-22,2.0,2.3
DM - The Offical Messaging App,COMMUNICATION,4.17505184823716,0,11.0,10.0,Free,0.0,Teen,Communication,2017-12-20,1.3,4.0.3
DM airdisk Pro,TOOLS,3.2,11,36.0,1000.0,Free,0.0,Everyone,Tools,2017-09-20,2.4.0,4.0.3
Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,15,0.16015625,5000.0,Free,0.0,Everyone,Maps & Navigation,2013-02-03,1.6,2.2
